customer_id,company_name,email,contact_name,signup_date,tier
SC-1546,  Black Mesa CLOUD#51  ,saas1545@cloud.io,karen yuki,09/05/2022,PAID
SC-1547,Hooli CLOUD#52,saas1546@tech.com,Carol David,06/03/2026,free
SC-1548,  Acme Corp CLOUD#53  ,SAAS1547@TECH.COM,Wang Sam,2022-07-27,free
SC-1549,Globex CLOUD#54,  saas1548@digital.net  ,Grace Li,2023-10-02,paid
SC-1550,APERTURE CLOUD#55,saas1549@tech.com,Zhou Chen,03/20/2026,paid
SC-1551,Hooli CLOUD#56,SAAS1550@CLOUD.IO,Zane Olive,06/04/2022,FREE
SC-1552,  Massive Dynamic CLOUD#57  ,saas1551@tech.com,CAROL CHEN,2025-06-07,paid
SC-1553,Weyland-Yutani CLOUD#58,saas1552@digital.net,karen vera,2025-04-15,paid
SC-1554,BLUE SUN CLOUD#59,  saas1553@tech.com  ,Zhang Carol,27-05-2023,FREE
SC-1555,Massive Dynamic CLOUD#60,saas1554@digital.net,Umar Lin,2021-05-07,PAID
SC-1556,Black Mesa CLOUD#61,saas1555@digital.net,EVE PAUL,2024-01-11,free
SC-1557,APERTURE CLOUD#62,SAAS1556@CLOUD.IO,  Vera Karen  ,09-06-2026,PAID
SC-1558,Vandelay CLOUD#63,SAAS1557@CLOUD.IO,Karen Rose,2024-12-09,FREE
SC-1559,LexCorp CLOUD#64,saas1558@digital.net,Frank Li,09/13/2021,FREE
SC-1560,Blue Sun CLOUD#65,SAAS1559@TECH.COM,Zhou Alice,15-09-2026,FREE
SC-1561,pied piper cloud#66,saas1560@cloud.io,Li Zhou,08/20/2023,PAID
SC-1562,  Initech CLOUD#67  ,saas1561@tech.com,Frank Wang,2026-09-05,paid
SC-1563,  Black Mesa CLOUD#68  ,saas1562@digital.net,IVY HU,2025-09-12,free
SC-1564,WEYLAND-YUTANI CLOUD#69,  saas1563@digital.net  ,grace wu,26-03-2026,paid
SC-1565,Pied Piper CLOUD#70,SAAS1564@DIGITAL.NET,  Frank Zhao  ,2025-08-05,paid
SC-1566,LexCorp CLOUD#71,saas1565@tech.com,Liu Quinn,2023-07-06,FREE
SC-1567,Cyberdyne CLOUD#72,saas1566@digital.net,GRACE QUINN,05/21/2024,PAID
SC-1568,WEYLAND-YUTANI CLOUD#73,saas1567@cloud.io,ROSE KAREN,2024-05-26,paid
SC-1569,  Globex CLOUD#74  ,saas1568@tech.com,  Vera Eve  ,2021-01-19,FREE
SC-1570,BLUE SUN CLOUD#75,saas1569@cloud.io,Xu Liu,17-12-2021,free
SC-1571,Oscorp CLOUD#76,  saas1570@digital.net  ,Bob Alice,2021-11-08,paid
SC-1572,Initech CLOUD#77,SAAS1571@CLOUD.IO,Guo Tina,12/23/2025,FREE
SC-1573,  Wayne Enterprises CLOUD#78  ,SAAS1572@TECH.COM,Grace Carol,2025-10-20,FREE
SC-1574,Pied Piper CLOUD#79,saas1573@cloud.io,WU GUO,09-03-2022,FREE
SC-1575,initech cloud#80,SAAS1574@CLOUD.IO,Carol Henry,12/05/2025,FREE
SC-1576,wayne enterprises cloud#81,SAAS1575@TECH.COM,ZHANG MONA,2025-06-25,FREE
SC-1577,  Wayne Enterprises CLOUD#82  ,SAAS1576@CLOUD.IO,David Xavier,2025-12-02,paid
SC-1578,MASSIVE DYNAMIC CLOUD#0,SAAS1577@TECH.COM,Xu Wu,2021-04-19,free
SC-1579,aperture cloud#1,  saas1578@digital.net  ,Hu Nick,2024-11-23,FREE
SC-1580,  Umbrella Co CLOUD#2  ,saas1579@tech.com,Olive Bob,17-01-2025,paid
SC-1581,  Vandelay CLOUD#3  ,saas1580@tech.com,PAUL CAROL,2023-03-06,FREE
SC-1582,Wonka CLOUD#4,saas1581@digital.net,Carol Li,15-03-2021,paid
SC-1583,umbrella co cloud#5,  saas1582@tech.com  ,Olive Liu,2021-11-06,paid
SC-1584,VANDELAY CLOUD#6,saas1583@cloud.io,Sun Eve,04-10-2021,paid
SC-1585,wonka cloud#7,saas1584@cloud.io,david wendy,11/10/2026,PAID
SC-1586,Umbrella Co CLOUD#8,SAAS1585@TECH.COM,Umar Wu,04/22/2026,paid
SC-1587,BLACK MESA CLOUD#9,  saas1586@cloud.io  ,Sun Chen,2024-07-08,paid
SC-1588,initech cloud#10,saas1587@digital.net,Xu Zhang,2025-05-11,free
SC-1589,Weyland-Yutani CLOUD#11,  saas1588@tech.com  ,Jack Chen,07/03/2024,FREE
SC-1590,Umbrella Co CLOUD#12,SAAS1589@CLOUD.IO,Vera Leo,05/20/2025,FREE
SC-1591,black mesa cloud#13,  saas1590@cloud.io  ,FRANK ZANE,2026-12-06,free
SC-1592,  Initech CLOUD#14  ,saas1591@cloud.io,IVY HU,2021-02-13,FREE
SC-1593,HOOLI CLOUD#15,saas1592@cloud.io,Alice Xu,2021-07-28,PAID
SC-1594,Cyberdyne CLOUD#16,saas1593@digital.net,GRACE WENDY,25-03-2023,free
SC-1595,UMBRELLA CO CLOUD#17,saas1594@cloud.io,Grace Zhao,2022-11-10,FREE
SC-1596,Oscorp CLOUD#18,saas1595@digital.net,  Ivy Wu  ,2026-01-05,free
SC-1597,  Dunder Mifflin CLOUD#19  ,  saas1596@tech.com  ,Ivy Li,2021-07-02,paid
SC-1598,CYBERDYNE CLOUD#20,saas1597@cloud.io,Vera Carol,05-05-2023,free
SC-1599,Vandelay CLOUD#21,  saas1598@cloud.io  ,Zhang Yuki,27-02-2025,PAID
SC-1600,  Wayne Enterprises CLOUD#22  ,saas1599@digital.net,CHEN CAROL,07/17/2023,free
SC-1601,  Vandelay CLOUD#23  ,saas1600@cloud.io,Henry Liu,01-07-2024,PAID
SC-1602,MASSIVE DYNAMIC CLOUD#24,  saas1601@tech.com  ,  Henry Olive  ,2022-05-12,PAID
SC-1603,Initech CLOUD#25,saas1602@cloud.io,Wu Rose,2023-06-28,FREE
SC-1604,Massive Dynamic CLOUD#26,  saas1603@digital.net  ,WANG JACK,2026-03-23,free
SC-1605,  Stark Industries CLOUD#27  ,saas1604@tech.com,JACK SUN,2021-07-20,FREE
SC-1606,  Tyrell Corp CLOUD#28  ,saas1605@tech.com,Tina Xu,2024-10-04,PAID
SC-1607,  Cyberdyne CLOUD#29  ,  saas1606@tech.com  ,  Quinn Zane  ,2025-01-08,paid
SC-1608,Tyrell Corp CLOUD#30,  saas1607@tech.com  ,TINA HENRY,03-02-2023,paid
SC-1609,  Massive Dynamic CLOUD#31  ,SAAS1608@DIGITAL.NET,JACK HENRY,2026-03-12,FREE
SC-1610,tyrell corp cloud#32,saas1609@cloud.io,LIN PAUL,02/06/2023,free
SC-1611,Weyland-Yutani CLOUD#33,saas1610@tech.com,  Hu Carol  ,2024-09-21,paid
SC-1612,Massive Dynamic CLOUD#34,saas1611@tech.com,wu bob,05/04/2026,free
SC-1613,  LexCorp CLOUD#35  ,saas1612@tech.com,wendy wu,2023-10-01,PAID
SC-1614,acme corp cloud#36,saas1613@cloud.io,David Li,2021-10-20,PAID
SC-1615,Wonka CLOUD#37,SAAS1614@CLOUD.IO,ALICE WENDY,2025-02-02,FREE
SC-1616,Hooli CLOUD#38,saas1615@digital.net,Hu Wu,25-08-2025,free
SC-1617,  LexCorp CLOUD#39  ,  saas1616@tech.com  ,jack zane,01/10/2025,free
SC-1618,Initech CLOUD#40,saas1617@tech.com,  Rose Rose  ,2021-05-15,paid
SC-1619,  LexCorp CLOUD#41  ,SAAS1618@CLOUD.IO,  Sun Rose  ,12-03-2026,FREE
SC-1620,  Stark Industries CLOUD#42  ,saas1619@tech.com,Bob Yuki,02-10-2023,paid
SC-1621,Hooli CLOUD#43,saas1620@tech.com,Leo David,05/28/2021,PAID
SC-1622,oscorp cloud#44,  saas1621@cloud.io  ,PAUL LI,2022-05-14,free
SC-1623,  Black Mesa CLOUD#45  ,saas1622@tech.com,Wang Mona,01/13/2026,paid
SC-1624,Hooli CLOUD#46,saas1623@cloud.io,  Wendy Wang  ,07/14/2022,free
SC-1625,  LexCorp CLOUD#47  ,saas1624@cloud.io,  Quinn Sam  ,2026-11-06,PAID
SC-1626,Pied Piper CLOUD#48,  saas1625@cloud.io  ,Sun Xavier,20-11-2025,PAID
SC-1627,INITECH CLOUD#49,SAAS1626@CLOUD.IO,  Mona Alice  ,2026-02-14,free
SC-1628,Wayne Enterprises CLOUD#50,  saas1627@tech.com  ,  Wu Wu  ,10/07/2021,free
SC-1629,wonka cloud#51,  saas1628@digital.net  ,Wu Lin,2025-02-17,FREE
SC-1630,BLACK MESA CLOUD#52,saas1629@digital.net,tina leo,16-01-2023,paid
SC-1631,  Dunder Mifflin CLOUD#53  ,saas1630@digital.net,  Karen Vera  ,2026-04-03,FREE
SC-1632,Blue Sun CLOUD#54,SAAS1631@DIGITAL.NET,  Wu Zane  ,04/22/2024,paid
SC-1633,Wonka CLOUD#55,SAAS1632@DIGITAL.NET,Alice Wu,11/04/2022,FREE
SC-1634,LexCorp CLOUD#56,saas1633@tech.com,  Mona David  ,03/28/2025,PAID
SC-1635,tyrell corp cloud#57,saas1634@tech.com,mona paul,2025-10-26,PAID
SC-1636,TYRELL CORP CLOUD#58,saas1635@tech.com,Chen Paul,2024-05-18,paid
SC-1637,  Vandelay CLOUD#59  ,  saas1636@tech.com  ,ZANE FRANK,2026-07-24,FREE
SC-1638,BLACK MESA CLOUD#60,saas1637@tech.com,  Mona Eve  ,2024-09-03,PAID
SC-1639,  Pied Piper CLOUD#61  ,  saas1638@digital.net  ,  Zhang Guo  ,2024-07-19,FREE
SC-1640,BLUE SUN CLOUD#62,  saas1639@digital.net  ,XU GRACE,2026-02-07,FREE
SC-1641,LexCorp CLOUD#63,saas1640@cloud.io,carol wu,2022-03-19,free
SC-1642,dunder mifflin cloud#64,  saas1641@digital.net  ,Alice Leo,2024-04-26,paid
SC-1643,Massive Dynamic CLOUD#65,saas1642@digital.net,Hu Zhao,28-12-2023,PAID
SC-1644,Acme Corp CLOUD#66,  saas1643@digital.net  ,  Carol Lin  ,2026-03-03,free
SC-1645,BLACK MESA CLOUD#67,saas1644@tech.com,JACK ZHAO,07/17/2023,PAID
SC-1646,Weyland-Yutani CLOUD#68,saas1645@digital.net,Xavier Umar,01/02/2021,paid
SC-1647,Hooli CLOUD#69,saas1646@cloud.io,ivy jack,06-06-2023,paid
SC-1648,Globex CLOUD#70,SAAS1647@DIGITAL.NET,tina sun,2023-08-18,FREE
SC-1649,Weyland-Yutani CLOUD#71,saas1648@tech.com,  Tina Leo  ,2025-07-12,PAID
SC-1650,Wayne Enterprises CLOUD#72,  saas1649@tech.com  ,Vera Karen,09-07-2022,FREE
SC-1651,Aperture CLOUD#73,  saas1650@tech.com  ,ZHOU SUN,2022-01-14,free
SC-1652,Aperture CLOUD#74,  saas1651@cloud.io  ,Henry Rose,18-10-2026,PAID
SC-1653,Vandelay CLOUD#75,saas1652@cloud.io,DAVID TINA,2022-04-24,free
SC-1654,Hooli CLOUD#76,  saas1653@cloud.io  ,Chen Lin,11-06-2024,FREE
SC-1655,  Initech CLOUD#77  ,saas1654@tech.com,Lin Zane,11-02-2021,FREE
SC-1656,Cyberdyne CLOUD#78,saas1655@cloud.io,Nick Henry,11/08/2025,FREE
SC-1657,  Vandelay CLOUD#79  ,saas1656@cloud.io,lin karen,26-04-2024,PAID
SC-1658,cyberdyne cloud#80,SAAS1657@TECH.COM,quinn zhao,06/09/2021,free
SC-1659,OSCORP CLOUD#81,SAAS1658@DIGITAL.NET,Jack Mona,2023-09-18,free
SC-1660,Aperture CLOUD#82,saas1659@cloud.io,  Paul Zhou  ,26-08-2021,FREE
SC-1661,BLUE SUN CLOUD#0,  saas1660@cloud.io  ,  Sun Zane  ,08-03-2022,paid
SC-1662,  Massive Dynamic CLOUD#1  ,saas1661@digital.net,  Jack Vera  ,2025-02-12,free
SC-1663,wayne enterprises cloud#2,  saas1662@tech.com  ,WU WU,2021-11-11,PAID
SC-1664,Tyrell Corp CLOUD#3,  saas1663@digital.net  ,lin frank,15-04-2022,PAID
SC-1665,acme corp cloud#4,  saas1664@digital.net  ,  Jack Zhao  ,2022-03-10,free
SC-1666,INITECH CLOUD#5,saas1665@tech.com,Tina Jack,2023-05-18,PAID
SC-1667,LexCorp CLOUD#6,saas1666@cloud.io,bob zhou,2025-10-11,PAID
SC-1668,BLACK MESA CLOUD#7,saas1667@tech.com,  Wendy Karen  ,2024-01-28,paid
SC-1669,oscorp cloud#8,  saas1668@tech.com  ,FRANK LIN,2025-06-17,FREE
SC-1670,CYBERDYNE CLOUD#9,  saas1669@digital.net  ,SUN VERA,2021-07-22,free
SC-1671,LexCorp CLOUD#10,saas1670@tech.com,  Olive Alice  ,2021-07-25,FREE
SC-1672,acme corp cloud#11,SAAS1671@CLOUD.IO,  Ivy Olive  ,2026-07-22,PAID
SC-1673,Tyrell Corp CLOUD#12,saas1672@tech.com,  Carol Lin  ,2023-06-16,free
SC-1674,Initech CLOUD#13,saas1673@cloud.io,  Liu Li  ,21-07-2021,free
SC-1675,WONKA CLOUD#14,saas1674@digital.net,Umar Guo,19-05-2021,FREE
SC-1676,Acme Corp CLOUD#15,SAAS1675@CLOUD.IO,SAM ALICE,26-03-2021,paid
SC-1677,  Blue Sun CLOUD#16  ,saas1676@tech.com,li rose,2022-06-28,FREE
SC-1678,Initech CLOUD#17,saas1677@tech.com,carol david,2023-10-10,PAID
SC-1679,Initech CLOUD#18,  saas1678@digital.net  ,ivy wang,08/28/2023,FREE
SC-1680,Globex CLOUD#19,saas1679@digital.net,MONA TINA,2024-06-25,paid
SC-1681,STARK INDUSTRIES CLOUD#20,  saas1680@tech.com  ,Hu Xu,2026-09-23,free
SC-1682,Oscorp CLOUD#21,saas1681@tech.com,PAUL TINA,11/25/2024,PAID
SC-1683,Acme Corp CLOUD#22,SAAS1682@CLOUD.IO,OLIVE NICK,2024-11-03,paid
SC-1684,Cyberdyne CLOUD#23,saas1683@cloud.io,Chen Quinn,2026-02-15,PAID
SC-1685,Wonka CLOUD#24,saas1684@digital.net,HENRY KAREN,07/13/2026,paid
SC-1686,Initech CLOUD#25,SAAS1685@DIGITAL.NET,Olive Grace,2023-01-02,paid
SC-1687,Globex CLOUD#26,SAAS1686@DIGITAL.NET,Hu Karen,2025-02-08,FREE
SC-1688,  Wonka CLOUD#27  ,saas1687@digital.net,ZHAO EVE,04-04-2021,PAID
SC-1689,Dunder Mifflin CLOUD#28,saas1688@tech.com,Nick Rose,2022-12-28,FREE
SC-1690,Aperture CLOUD#29,saas1689@tech.com,Xavier Alice,18-11-2023,FREE
SC-1691,Blue Sun CLOUD#30,saas1690@digital.net,TINA IVY,2026-05-01,FREE
SC-1692,  Umbrella Co CLOUD#31  ,saas1691@digital.net,Sam Zhao,19-06-2026,free
SC-1693,Weyland-Yutani CLOUD#32,  saas1692@digital.net  ,Karen Henry,11/23/2021,free
SC-1694,Initech CLOUD#33,saas1693@cloud.io,Li Yuki,2024-06-10,FREE
SC-1695,Pied Piper CLOUD#34,SAAS1694@TECH.COM,WENDY QUINN,09/24/2024,FREE
SC-1696,BLUE SUN CLOUD#35,SAAS1695@DIGITAL.NET,  Tina Zane  ,2023-12-24,free
SC-1697,Initech CLOUD#36,saas1696@tech.com,  Paul Mona  ,2026-04-22,PAID
SC-1698,VANDELAY CLOUD#37,  saas1697@tech.com  ,Quinn Li,2023-04-03,paid
SC-1699,Weyland-Yutani CLOUD#38,saas1698@tech.com,Zhou Bob,2025-12-16,free
SC-1700,GLOBEX CLOUD#39,SAAS1699@DIGITAL.NET,  Sam David  ,2023-10-28,free
SC-1701,ACME CORP CLOUD#40,saas1700@digital.net,Wang Ivy,2024-06-26,FREE
SC-1702,  Pied Piper CLOUD#41  ,saas1701@digital.net,  Frank Paul  ,2024-03-19,free
SC-1703,  Aperture CLOUD#42  ,saas1702@cloud.io,  Xavier Lin  ,2023-01-09,PAID
SC-1704,OSCORP CLOUD#43,SAAS1703@TECH.COM,ROSE LIN,14-12-2023,PAID
SC-1705,Hooli CLOUD#44,  saas1704@digital.net  ,Paul Guo,10/28/2026,paid
SC-1706,Dunder Mifflin CLOUD#45,SAAS1705@TECH.COM,Zhang Ivy,2022-02-07,free
SC-1707,Initech CLOUD#46,SAAS1706@DIGITAL.NET,Rose Nick,26-01-2024,FREE
SC-1708,Wayne Enterprises CLOUD#47,saas1707@cloud.io,  Xu Jack  ,2021-06-20,free
SC-1709,Globex CLOUD#48,saas1708@cloud.io,Yuki Xavier,2026-08-10,FREE
SC-1710,  Black Mesa CLOUD#49  ,saas1709@digital.net,Frank Li,2021-12-07,PAID
SC-1711,Wayne Enterprises CLOUD#50,saas1710@digital.net,Ivy Wu,10/05/2024,FREE
SC-1712,WAYNE ENTERPRISES CLOUD#51,SAAS1711@CLOUD.IO,karen wu,12-09-2023,FREE
SC-1713,Wayne Enterprises CLOUD#52,  saas1712@digital.net  ,Liu Jack,2024-11-17,paid
SC-1714,Globex CLOUD#53,saas1713@digital.net,Xu Tina,2026-01-22,PAID
SC-1715,TYRELL CORP CLOUD#54,  saas1714@cloud.io  ,Frank Nick,07/04/2022,paid
SC-1716,  Oscorp CLOUD#55  ,saas1715@cloud.io,Zhou Olive,2023-08-20,PAID
SC-1717,  Tyrell Corp CLOUD#56  ,saas1716@tech.com,  Quinn Zhang  ,11-09-2022,FREE
SC-1718,LexCorp CLOUD#57,saas1717@cloud.io,  David Wu  ,2022-05-20,FREE
SC-1719,Blue Sun CLOUD#58,saas1718@cloud.io,Lin Guo,05/12/2023,FREE
SC-1720,Umbrella Co CLOUD#59,  saas1719@digital.net  ,Tina Wang,23-04-2022,paid
SC-1721,aperture cloud#60,saas1720@cloud.io,Grace Vera,06/05/2023,paid
SC-1722,  Globex CLOUD#61  ,saas1721@digital.net,Zhou Li,2022-09-25,FREE
SC-1723,BLUE SUN CLOUD#62,saas1722@cloud.io,WU WANG,05/09/2024,free
SC-1724,Umbrella Co CLOUD#63,  saas1723@cloud.io  ,Li Zhao,2025-10-18,paid
SC-1725,Wayne Enterprises CLOUD#64,saas1724@cloud.io,Wang Xavier,17-08-2025,FREE
SC-1726,vandelay cloud#65,  saas1725@digital.net  ,LEO WENDY,12/16/2023,paid
SC-1727,cyberdyne cloud#66,saas1726@cloud.io,Bob Sun,02/12/2021,FREE
SC-1728,  Initech CLOUD#67  ,  saas1727@tech.com  ,Frank Zhang,2022-03-04,paid
SC-1729,MASSIVE DYNAMIC CLOUD#68,saas1728@digital.net,Zhao Henry,2026-02-15,free
SC-1730,  Wayne Enterprises CLOUD#69  ,SAAS1729@DIGITAL.NET,  Sun David  ,10-05-2022,PAID
SC-1731,Pied Piper CLOUD#70,  saas1730@cloud.io  ,David Vera,2023-07-12,free
SC-1732,Umbrella Co CLOUD#71,SAAS1731@CLOUD.IO,Ivy David,09/16/2023,FREE
SC-1733,MASSIVE DYNAMIC CLOUD#72,saas1732@digital.net,FRANK YUKI,2023-08-26,paid
SC-1734,Stark Industries CLOUD#73,saas1733@tech.com,  Sam Wu  ,07/01/2022,PAID
SC-1735,GLOBEX CLOUD#74,saas1734@tech.com,  Paul Bob  ,01/06/2023,FREE
SC-1736,Pied Piper CLOUD#75,saas1735@digital.net,  Zhang Li  ,09/07/2025,PAID
SC-1737,Umbrella Co CLOUD#76,SAAS1736@CLOUD.IO,XAVIER LIN,2022-09-11,FREE
SC-1738,PIED PIPER CLOUD#77,saas1737@tech.com,DAVID LIN,2022-11-28,FREE
SC-1739,Weyland-Yutani CLOUD#78,saas1738@cloud.io,sam xu,2025-03-19,free
SC-1740,Aperture CLOUD#79,  saas1739@digital.net  ,Yuki Mona,2026-10-02,PAID
SC-1741,STARK INDUSTRIES CLOUD#80,saas1740@digital.net,XU JACK,06/10/2023,FREE
SC-1742,Dunder Mifflin CLOUD#81,  saas1741@tech.com  ,VERA QUINN,03/11/2022,FREE
SC-1743,  Cyberdyne CLOUD#82  ,saas1742@tech.com,Ivy Karen,2022-08-05,free
SC-1744,cyberdyne cloud#0,  saas1743@digital.net  ,Nick Tina,2025-07-17,PAID
SC-1745,Blue Sun CLOUD#1,saas1744@digital.net,WENDY UMAR,2023-10-15,paid
SC-1746,oscorp cloud#2,saas1745@cloud.io,Quinn Mona,2021-07-24,paid
SC-1747,Weyland-Yutani CLOUD#3,  saas1746@cloud.io  ,Jack Xu,06-02-2021,paid
SC-1748,globex cloud#4,saas1747@tech.com,  Eve Liu  ,25-09-2025,FREE
SC-1749,  Blue Sun CLOUD#5  ,saas1748@tech.com,  Wu Guo  ,2025-08-05,PAID
SC-1750,Tyrell Corp CLOUD#6,saas1749@digital.net,David Guo,03-09-2026,free
SC-1751,Massive Dynamic CLOUD#7,SAAS1750@CLOUD.IO,hu carol,07/25/2026,FREE
SC-1752,blue sun cloud#8,  saas1751@tech.com  ,Jack Zhao,2021-06-06,free
SC-1753,  Globex CLOUD#9  ,saas1752@digital.net,  Jack Rose  ,2024-10-19,paid
SC-1754,Pied Piper CLOUD#10,  saas1753@digital.net  ,Li Wu,2021-08-03,paid
SC-1755,Wayne Enterprises CLOUD#11,saas1754@tech.com,Zane Xu,17-11-2022,free
SC-1756,Massive Dynamic CLOUD#12,saas1755@cloud.io,Nick Nick,17-12-2025,paid
SC-1757,  Initech CLOUD#13  ,saas1756@cloud.io,Olive Zhao,11/22/2021,paid
SC-1758,Cyberdyne CLOUD#14,saas1757@digital.net,EVE FRANK,11/28/2023,free
SC-1759,LexCorp CLOUD#15,saas1758@tech.com,henry chen,09-07-2022,free
SC-1760,LexCorp CLOUD#16,SAAS1759@DIGITAL.NET,Yuki Zhao,2026-04-23,free
SC-1761,Initech CLOUD#17,saas1760@tech.com,Umar Vera,25-07-2026,PAID
SC-1762,  Vandelay CLOUD#18  ,saas1761@digital.net,Nick Yuki,02/23/2025,paid
SC-1763,Oscorp CLOUD#19,saas1762@cloud.io,  Zhou Hu  ,25-02-2025,paid
SC-1764,Stark Industries CLOUD#20,saas1763@digital.net,Rose Yuki,10/26/2025,free
SC-1765,Blue Sun CLOUD#21,SAAS1764@DIGITAL.NET,Jack Vera,24-02-2021,free
SC-1766,Hooli CLOUD#22,saas1765@cloud.io,  Guo Quinn  ,21-11-2021,paid
SC-1767,initech cloud#23,SAAS1766@CLOUD.IO,tina leo,07/13/2023,PAID
SC-1768,Pied Piper CLOUD#24,  saas1767@digital.net  ,  Lin Henry  ,2025-05-02,paid
SC-1769,Pied Piper CLOUD#25,saas1768@tech.com,WU XAVIER,05-08-2026,FREE
SC-1770,aperture cloud#26,SAAS1769@TECH.COM,Quinn Nick,2023-10-17,FREE
SC-1771,VANDELAY CLOUD#27,  saas1770@cloud.io  ,  Paul Quinn  ,07/19/2024,paid
SC-1772,Wonka CLOUD#28,saas1771@cloud.io,Tina Rose,11/18/2026,paid
SC-1773,WEYLAND-YUTANI CLOUD#29,SAAS1772@DIGITAL.NET,Mona Yuki,25-05-2023,free
SC-1774,Cyberdyne CLOUD#30,SAAS1773@DIGITAL.NET,Xavier Wang,02/19/2025,FREE
SC-1775,  LexCorp CLOUD#31  ,SAAS1774@CLOUD.IO,Wendy Carol,2026-02-09,FREE
SC-1776,stark industries cloud#32,SAAS1775@CLOUD.IO,Zhou Quinn,06/28/2026,free
SC-1777,Umbrella Co CLOUD#33,SAAS1776@TECH.COM,  Li Jack  ,2022-07-11,paid
SC-1778,wonka cloud#34,saas1777@digital.net,umar mona,2023-02-14,paid
SC-1779,  Globex CLOUD#35  ,SAAS1778@CLOUD.IO,jack jack,2024-10-08,free
SC-1780,Wonka CLOUD#36,  saas1779@tech.com  ,Zane Vera,2026-03-02,free
SC-1781,Pied Piper CLOUD#37,  saas1780@digital.net  ,Liu Wu,13-11-2026,free
SC-1782,  Stark Industries CLOUD#38  ,SAAS1781@CLOUD.IO,Guo Umar,2023-04-14,FREE
SC-1783,Oscorp CLOUD#39,saas1782@tech.com,Umar Guo,2022-11-21,free
SC-1784,STARK INDUSTRIES CLOUD#40,saas1783@digital.net,WENDY WANG,10/27/2025,free
SC-1785,Hooli CLOUD#41,SAAS1784@TECH.COM,DAVID ROSE,2023-11-13,PAID
SC-1786,  Pied Piper CLOUD#42  ,SAAS1785@TECH.COM,  Alice Li  ,2021-03-15,FREE
SC-1787,wayne enterprises cloud#43,saas1786@tech.com,Nick Sun,04/22/2022,FREE
SC-1788,Wayne Enterprises CLOUD#44,SAAS1787@TECH.COM,  Zane Chen  ,05/27/2026,paid
SC-1789,Oscorp CLOUD#45,saas1788@digital.net,  Bob David  ,2026-05-01,free
SC-1790,Cyberdyne CLOUD#46,saas1789@digital.net,Alice Vera,2021-07-18,free
SC-1791,WONKA CLOUD#47,  saas1790@cloud.io  ,Henry Frank,07-02-2024,free
SC-1792,wonka cloud#48,SAAS1791@TECH.COM,Wu Wu,2023-08-02,FREE
SC-1793,WONKA CLOUD#49,saas1792@tech.com,Guo Quinn,2024-02-23,free
SC-1794,Wayne Enterprises CLOUD#50,saas1793@tech.com,  Zhou Li  ,2023-11-26,FREE
SC-1795,  Wonka CLOUD#51  ,saas1794@tech.com,  Paul Frank  ,2021-05-03,paid
SC-1796,Initech CLOUD#52,saas1795@tech.com,IVY MONA,08/27/2024,paid
SC-1797,  Weyland-Yutani CLOUD#53  ,saas1796@cloud.io,Vera Wang,19-10-2026,paid
SC-1798,Stark Industries CLOUD#54,saas1797@digital.net,Vera Xavier,02/06/2023,PAID
SC-1799,acme corp cloud#55,saas1798@digital.net,KAREN ZANE,2022-09-09,PAID
SC-1800,Stark Industries CLOUD#56,saas1799@cloud.io,Mona Grace,2021-02-18,FREE
SC-1801,Hooli CLOUD#57,SAAS1800@TECH.COM,WANG FRANK,06/08/2023,paid
SC-1802,LEXCORP CLOUD#58,  saas1801@digital.net  ,Bob Wang,01/06/2021,free
SC-1803,hooli cloud#59,SAAS1802@DIGITAL.NET,XU LIU,2026-05-07,PAID
SC-1804,Wayne Enterprises CLOUD#60,saas1803@tech.com,Eve Zane,2022-04-27,PAID
SC-1805,Globex CLOUD#61,  saas1804@digital.net  ,KAREN DAVID,05/25/2025,free
SC-1806,Tyrell Corp CLOUD#62,SAAS1805@DIGITAL.NET,Guo Guo,11-06-2022,free
SC-1807,Blue Sun CLOUD#63,  saas1806@digital.net  ,  Wendy Hu  ,2025-12-03,paid
SC-1808,Wayne Enterprises CLOUD#64,saas1807@digital.net,  Hu Zhang  ,2022-11-04,free
SC-1809,Aperture CLOUD#65,saas1808@tech.com,QUINN ALICE,2021-02-01,PAID
SC-1810,Initech CLOUD#66,saas1809@cloud.io,eve ivy,2026-10-13,PAID
SC-1811,Massive Dynamic CLOUD#67,saas1810@tech.com,ALICE QUINN,11/04/2026,paid
SC-1812,Black Mesa CLOUD#68,saas1811@tech.com,  Li Zhang  ,03-09-2023,paid
SC-1813,ACME CORP CLOUD#69,saas1812@tech.com,Leo Paul,2021-08-20,PAID
SC-1814,Dunder Mifflin CLOUD#70,saas1813@cloud.io,xavier xavier,2026-07-19,FREE
SC-1815,Cyberdyne CLOUD#71,saas1814@tech.com,Nick Karen,01/05/2023,free
SC-1816,  Acme Corp CLOUD#72  ,SAAS1815@DIGITAL.NET,Vera Quinn,09-02-2025,FREE
SC-1817,  Blue Sun CLOUD#73  ,saas1816@cloud.io,XU ZHAO,2022-02-11,free
SC-1818,Globex CLOUD#74,  saas1817@digital.net  ,Xu Nick,05-05-2023,free
SC-1819,  Black Mesa CLOUD#75  ,  saas1818@digital.net  ,Ivy Bob,2022-11-10,FREE
SC-1820,LexCorp CLOUD#76,SAAS1819@CLOUD.IO,Wendy Grace,2023-10-14,PAID
SC-1821,lexcorp cloud#77,saas1820@cloud.io,li tina,2022-12-21,paid
SC-1822,LexCorp CLOUD#78,saas1821@tech.com,henry rose,2023-02-04,PAID
